Project,Repo,Project license,Repo License,Sourcerank
NPM/webpack-stats-writer-plugin,https://github.com/Fitbit/stats-writer-webpack-plugin,MIT,Apache-2.0,10
NPM/weak-bin,https://github.com/TooTallNate/node-weak,MIT,ISC,10
NPM/resize-image-loader,https://github.com/Levelmoney/resize-image-loader,MIT,Apache-2.0,10
NPM/cake-bundle,https://github.com/sakejs/sake-bundle,MIT,BSD-3-Clause,10
NPM/mozjexl,https://github.com/mozilla/normandy,MIT,MPL-2.0,10
NPM/wpcom-unpublished,https://github.com/Automattic/wpcom-unpublished,MIT,GPL-2.0,10
NPM/@metrix/design,https://github.com/sytex-company/metrix-design,MIT,Apache-2.0,10
NPM/cordova-plugin-background-geolocation,https://github.com/ZenCity/cordova-plugin-background-geolocation,MIT,Apache-2.0,10
NPM/joef-jaeger-client,https://github.com/jaegertracing/jaeger-client-node,MIT,Apache-2.0,10
NPM/translate-maker-loader,https://github.com/CherryProjects/translate-maker-loader,MIT,Apache-2.0,10
NPM/my-tooltip,https://github.com/M-Ulyanov/myTooltip,MIT,GPL-2.0,10
NPM/gitbook-plugin-search-pro,https://github.com/gitbook-plugins/gitbook-plugin-search-pro,MIT,Apache-2.0,10
NPM/relay-mono,https://github.com/tessel/relay-mono,"MIT,Apache-2.0",Apache-2.0,10
NPM/geoip2,https://github.com/PaddeK/node-geoip2,MIT,LGPL-2.1,10
NPM/paktc,https://github.com/justinmchase/paktc,MIT,Apache-2.0,10
NPM/pogoserver,https://github.com/maierfelix/POGOserver,MIT,GPL-3.0,10
NPM/datawheel-canon,https://github.com/Datawheel/datawheel-canon,MIT,GPL-3.0,10
NPM/switchx,https://github.com/lix-pm/switchx,MIT,Unlicense,10
NPM/vigour-js,https://github.com/vigour-io/vjs,MIT,ISC,10
NPM/checkout.js,https://github.com/hanzoai/checkout.js,MIT,BSD-3-Clause,10
NPM/grommet-icon-loader,https://github.com/grommet/grommet-icon-loader,MIT,Apache-2.0,10
NPM/json2css-extend,https://github.com/twolfson/spritesheet-templates,MIT,Unlicense,10
NPM/parallel-cli,https://github.com/flesler/parallel,MIT,BSD-3-Clause,10
NPM/hmrc-assets-frontend,https://github.com/hmrc/assets-frontend,MIT,Apache-2.0,10
NPM/blend-state-dynamo,https://github.com/vigour-io/blend-state-dynamo,MIT,ISC,10
NPM/alidayujs,https://github.com/giscafer/alidayujs,MIT,Apache-2.0,10
NPM/kontraktor-server,https://github.com/RuedigerMoeller/kontraktor,MIT,LGPL-3.0,10
NPM/generator-mario,https://github.com/Accenture/generator-mario,MIT,Apache-2.0,10
NPM/enb-diverse-js,https://github.com/enb/enb-js,MIT,MPL-2.0,10
NPM/wildstring,https://github.com/deltreey/wildstring,MIT,BSD-3-Clause,10
NPM/jpush-sdk-cube,https://github.com/jpush/jpush-api-nodejs-client,MIT,GPL-2.0,10
NPM/omniscience-sdk-resolver,https://github.com/OffByNone/Omniscience-Sdk-Resolver,MIT,GPL-3.0,10
NPM/pixi-examples,https://github.com/pixijs/examples,MIT,ISC,10
NPM/trifid,https://github.com/zazuko/trifid,MIT,Apache-2.0,10
NPM/nodebb-plugin-sso-discord-alt,https://github.com/jsumners/nodebb-plugin-sso-discord-alt,MIT,BSD-2-Clause,10
NPM/node-phone-utils,https://github.com/dial-once/node-phone-utils,MIT,GPL-3.0,10
NPM/spritesheet-templates-extend,https://github.com/twolfson/spritesheet-templates,MIT,Unlicense,10
NPM/ripple-lib-1,https://github.com/ripple/ripple-lib,MIT,ISC,10
NPM/simpler-sidebar,https://github.com/simple-sidebar/simpler-sidebar,MIT,GPL-2.0,10
NPM/robotirremote.ino,https://github.com/z3t0/Arduino-IRremote,MIT,LGPL-2.1,10
NPM/genfontgl,https://github.com/php-edifact/edifact,MIT,LGPL-3.0,10
NPM/mgnlq_model,https://github.com/jfseb/mgnlq_model,MIT,Apache-2.0,10
NPM/webbybot,https://github.com/gasolin/webbybot,MIT,MPL-2.0,10
NPM/ripple-lib-2,https://github.com/ripple/ripple-lib,MIT,ISC,10
NPM/exhibit,https://github.com/exhibitjs/exhibit,MIT,BSD-3-Clause,10
NPM/quaint,https://github.com/breuleux/quaint,MIT,BSD-3-Clause,10
NPM/nodebb-plugin-support-forum,https://github.com/julianlam/nodebb-plugin-support-forum,MIT,BSD-2-Clause,10
NPM/jslinq,https://github.com/maurobussini/jslinq,MIT,Apache-2.0,10
NPM/protohx,https://github.com/nitrobin/protohx,MIT,BSD-2-Clause,10
NPM/node-form,https://github.com/rsamec/business-rules-engine,MIT,BSD-3-Clause,10
NPM/audio-vs1053b,https://github.com/tessel/audio-vs1053b,"MIT,Apache-2.0",Apache-2.0,10
NPM/camera-vc0706,https://github.com/tessel/camera-vc0706,MIT,Apache-2.0,10
NPM/testjr,https://github.com/hazelcast/hazelcast-nodejs-client,MIT,Apache-2.0,10
NPM/syncprompt,https://github.com/cheddar-lang/syncprompt,MIT,Apache-2.0,10
NPM/persian-rex,https://github.com/ImanMh/persianRex,MIT,GPL-2.0,10
NPM/jspredict,https://github.com/nsat/jspredict,MIT,BSD-3-Clause,10
NPM/lamassu-bitcoind,https://github.com/lamassu/lamassu-bitcoind,MIT,Unlicense,10
NPM/kontraktor-client,https://github.com/RuedigerMoeller/kontraktor,MIT,LGPL-3.0,10
NPM/iuap-design,https://github.com/iuap-design/tinper-neoui,MIT,BSD-2-Clause,10
NPM/generator-plugin-wp,https://github.com/WebDevStudios/generator-plugin-wp,MIT,GPL-3.0,10
NPM/bootstrap-inline-rtl,https://github.com/MohammadYounes/RTL-bootstrap,MIT,Apache-2.0,10
NPM/oncogrid,https://github.com/oncojs/oncogrid,MIT,Apache-2.0,10
NPM/dom-utils,https://github.com/philipwalton/dom-utils,MIT,ISC,10
NPM/v1sdk,https://github.com/versionone/VersionOne.SDK.JavaScript,MIT,BSD-3-Clause,10
NPM/simple-hl7,https://github.com/hitgeek/simple-hl7,MIT,GPL-2.0,10
NPM/eslint-config-es2015,https://github.com/jokeyrhyme/eslint-config-es2015,MIT,BSD-2-Clause,10
NPM/bootstrap-suggest,https://github.com/lodev09/bootstrap-suggest,MIT,Apache-2.0,10
NPM/angular-sgw-sweetalert,https://github.com/leftstick/angular-sweetalert,MIT,GPL-3.0,10
NPM/cordova-plugin-orientation,https://github.com/gbenvenuti/cordova-plugin-screen-orientation,MIT,Apache-2.0,10
NPM/d2b,https://github.com/d2bjs/d2b,MIT,BSD-3-Clause,10
NPM/ripple-lib-peersafe,https://github.com/ripple/ripple-lib,MIT,ISC,10
NPM/csster,https://github.com/ndp/csster,MIT,Apache-2.0,10
NPM/cantina-web,https://github.com/cantina/cantina-web,MIT,Apache-2.0,10
NPM/jin-time,https://github.com/nin-jin/pms-jin,MIT,Unlicense,10
NPM/artikcloud-js,https://github.com/artikcloud/artikcloud-js,MIT,Apache-2.0,10
NPM/@cxk280/smtp-connection,https://github.com/nodemailer/smtp-connection,MIT,EUPL-1.1,10
NPM/backbone-rel,https://github.com/effektif/backbone-rel,MIT,BSD-3-Clause,10
NPM/Csster,https://github.com/ndp/csster,MIT,Apache-2.0,10
NPM/jquery-suggest,https://github.com/polarblau/suggest,"MIT,GPL-2.0+",GPL-2.0,10
NPM/js-parser-utils,https://github.com/WeAreBreak/js-parser-utils,MIT,GPL-2.0,10
NPM/react-trix,https://github.com/dstpierre/react-trix,MIT,ISC,10
NPM/leaflet.measurecontrol,https://github.com/makinacorpus/Leaflet.MeasureControl,MIT,BSD-3-Clause,10
NPM/simple-sidebar,https://github.com/dcdeiv/simple-sidebar,MIT,GPL-2.0,10
NPM/sharer.npm.js,https://github.com/okmttdhr/sharer.npm.js,MIT,GPL-3.0,10
NPM/teasim-samples,https://github.com/teasim/teasim,MIT,BSD-3-Clause,10
NPM/serialize-form,https://github.com/coolaj86/node-examples-js,"MIT,Apache-2.0",Apache-2.0,10
NPM/cordova-plugin-swift-support,https://github.com/bitjson/cordova-plugin-swift-support,MIT,Apache-2.0,10
NPM/nativescript-camera,https://github.com/NativeScript/nativescript-camera,MIT,Apache-2.0,10
NPM/backport,https://github.com/sqren/backport,MIT,Apache-2.0,10
NPM/minixhr,https://github.com/serapath/minixhr,MIT,ISC,10
NPM/which-promise,https://github.com/shinnn/which-promise,MIT,Unlicense,10
NPM/cordova-plugin-appsettings,https://github.com/mkliu/cordova-plugin-appsettings,MIT,Apache-2.0,10
NPM/hubot-newrelic2,https://github.com/statianzo/hubot-newrelic2,MIT,BSD-3-Clause,10
NPM/grunt-webpack-dev-servr,https://github.com/tdeekens/grunt-webpack-dev-servr,MIT,BSD-3-Clause,10
NPM/node-emv,https://github.com/mhdnamvar/node-emv,MIT,ISC,10
NPM/docxtemplater-latest,https://github.com/open-xml-templating/docxtemplater,MIT,GPL-3.0,10
NPM/weak-napi,https://github.com/node-ffi-napi/weak-napi,MIT,ISC,10
NPM/generator-ng2-alfresco-app,https://github.com/Alfresco/generator-ng2-alfresco-app,MIT,Apache-2.0,10
NPM/kajero,https://github.com/JoelOtter/kajero,MIT,OFL-1.1,10
NPM/fairmont-multimethods,https://github.com/pandastrike/fairmont,MIT,ISC,10
NPM/mongot,https://github.com/izatop/mongot,MIT,ISC,10
NPM/immutable-class-tester,https://github.com/implydata/immutable-class-tester,MIT,Apache-2.0,10
NPM/ymple-ecommerce,https://github.com/Ymple/ymple-ecommerce,MIT,GPL-3.0,10
NPM/hashapi-lib-node,https://github.com/Tierion/hashapi-lib-node,MIT,Apache-2.0,10
NPM/nodebb-plugin-sso-google,https://github.com/julianlam/nodebb-plugin-sso-google,MIT,BSD-2-Clause,10
NPM/mnubo-sdk,https://github.com/mnubo/smartobjects-js-client,MIT,Apache-2.0,10
NPM/nodebb-plugin-sso-facebook,https://github.com/julianlam/nodebb-plugin-sso-facebook,MIT,BSD-2-Clause,10
NPM/ng2-selectize,https://github.com/NicholasAzar/ng-selectize,MIT,Apache-2.0,10
NPM/front-mailparser,https://github.com/nodemailer/mailparser,MIT,EUPL-1.1,10
NPM/json-pointer.js,https://github.com/JSON8/JSON8,MIT,ISC,10
NPM/@ramonornela/angular2-text-mask,https://github.com/text-mask/text-mask,MIT,Unlicense,10
NPM/azure-arm-notificationhubs,https://github.com/Azure/azure-sdk-for-node,MIT,Apache-2.0,10
NPM/electron-sign,https://github.com/electron-userland/electron-osx-sign,MIT,BSD-2-Clause,10
NPM/eslint-config-dev-toolkit,https://github.com/stoikerty/dev-toolkit,MIT,ISC,10
NPM/generator-ng2-alfresco-component,https://github.com/Alfresco/generator-ng2-alfresco-component,MIT,Apache-2.0,10
NPM/udian-map,https://github.com/leftstick/angular2-baidu-map,MIT,GPL-3.0,10
NPM/jscc,https://github.com/aMarCruz/jscc,MIT,CC0-1.0,10
NPM/aurelia-materialize-css,https://github.com/aurelia/skeleton-plugin,MIT,CC0-1.0,10
NPM/paradigm-slugs,https://github.com/f12/paradigm-slugs,MIT,Apache-2.0,10
NPM/exhibit-source-error,https://github.com/exhibitjs/exhibit,MIT,BSD-3-Clause,10
NPM/padarom-guacamole-common-js,https://github.com/padarom/guacamole-common-js,MIT,Apache-2.0,10
NPM/neutrino-preset-mozilla-rpweb,https://github.com/mozilla-rpweb/neutrino-preset-mozilla-rpweb,MIT,MPL-2.0,10
NPM/lisk,https://github.com/LiskHQ/lisk,MIT,GPL-3.0,10
NPM/babel-plugin-graphql-tag,https://github.com/gajus/babel-plugin-graphql-tag,MIT,BSD-3-Clause,9
NPM/phantom-cluster-cn,https://github.com/dailymuse/phantom-cluster,MIT,BSD-3-Clause,9
NPM/accept-bitcoin,https://github.com/sagivo/accept-bitcoin,MIT,Apache-2.0,9
NPM/@typeless/warning,https://github.com/wikiwi/typeless,MIT,Apache-2.0,9
NPM/qpp-file-upload-api-client,https://github.com/CMSgov/qpp-file-upload-api-client,MIT,CC0-1.0,9
NPM/oh-my-jsonapi,https://github.com/scoutforpets/jsonapi-mapper,MIT,Unlicense,9
NPM/crontabjs,https://github.com/yss/crontabjs,MIT,Apache-2.0,9
NPM/veeva,https://github.com/devopsgroup-io/veeva,MIT,MPL-2.0,9
NPM/value-object-js,https://github.com/tsoffereins/value-object-js,MIT,GPL-3.0,9
NPM/inline-css-loader,https://github.com/marudor/inline-css-loader,MIT,LGPL-3.0,9
NPM/grrr-gulpfile,https://github.com/grrr-amsterdam/gulpfile,MIT,BSD-3-Clause,9
NPM/ecommerce,https://github.com/hanzoai/hanzo.js,MIT,BSD-3-Clause,9
NPM/omxplayer-controll,https://github.com/winstonwp/omxplayer-controll,MIT,Apache-2.0,9
NPM/nemo-accessibility,https://github.com/paypal/nemo-accessibility,MIT,BSD-3-Clause,9
NPM/light-cycle,https://github.com/ceejbot/light-cycle,MIT,ISC,9
NPM/business-rules-engine,https://github.com/rsamec/business-rules-engine,MIT,BSD-3-Clause,9
NPM/tapas-editor,https://github.com/TapasFE/tapas-editor,MIT,LGPL-2.1,9
NPM/emails,https://github.com/cozy/cozy-emails,MIT,AGPL-3.0,9
NPM/msi-keyboard-cli,https://github.com/Kwaadpepper/msi-keyboard-CLI,MIT,GPL-2.0,9
NPM/desk.js,https://github.com/tstachl/desk.js,MIT,BSD-3-Clause,9
NPM/dpm-stan,https://github.com/scienceai/dcat,MIT,Apache-2.0,9
NPM/jsq,https://github.com/ebdrup/jsq,MIT,Apache-2.0,9
NPM/pimatic-ipcamera,https://github.com/funky81/pimatic-ipcamera,MIT,GPL-2.0,9
NPM/css-transition-timing,https://github.com/mrmrs/css-transition-timing,MIT,ISC,9
NPM/css-word-wrap,https://github.com/mrmrs/css-word-wrap,MIT,ISC,9
NPM/css-grid,https://github.com/mrmrs/css-grid,MIT,ISC,9
NPM/esbox,https://github.com/callumlocke/esbox,MIT,BSD-3-Clause,9
NPM/css-line-height,https://github.com/mrmrs/css-line-height,MIT,ISC,9
NPM/css-border-colors,https://github.com/mrmrs/css-border-colors,MIT,ISC,9
NPM/css-background-repeat,https://github.com/mrmrs/css-background-repeat,MIT,ISC,9
NPM/css-background-clip,https://github.com/mrmrs/css-background-clip,MIT,ISC,9
NPM/css-lists,https://github.com/mrmrs/css-lists,MIT,ISC,9
NPM/seegno-closure-library,https://github.com/seegno/closure-library,"MIT,Apache-2.0",Apache-2.0,9
NPM/springbokjs-logger,https://github.com/nightingalejs/nightingale,MIT,ISC,9
NPM/wejsv2old-helpers,https://github.com/wejsv2old/wejsv2old-helpers,MIT,ISC,9
NPM/leaflet-distortableimage,https://github.com/publiclab/Leaflet.DistortableImage,MIT,BSD-2-Clause,9
NPM/stz-scroll-into-view,https://github.com/slantz/angular-scroll-into-view,MIT,GPL-2.0,9
NPM/binary-common-utils,https://github.com/aminmarashi/binary-common-utils,MIT,Apache-2.0,9
NPM/simple-mocha,https://github.com/harish2704/simple-mocha,MIT,Apache-2.0,9
NPM/khuya-media-player,https://github.com/souporserious/react-media-player,MIT,ISC,9
NPM/lime-js,https://github.com/takenet/lime-js,MIT,Apache-2.0,9
NPM/trip,https://github.com/tripjs/trip,MIT,BSD-3-Clause,9
NPM/ui-router-route-to-components,https://github.com/softsimon/ui-router-route-to-components,MIT,Unlicense,9
NPM/nodespring,https://github.com/calbertts/nodespring,MIT,LGPL-3.0,9
NPM/gcc-prebuilt,https://github.com/mawni/gcc-prebuilt,MIT,GPL-3.0,9
NPM/angular-multi-check,https://github.com/Schlogen/angular-multi-check,MIT,Apache-2.0,9
NPM/shutils,https://github.com/magicsky/shutils,MIT,BSD-2-Clause,9
NPM/moment.parseformat,https://github.com/gr2m/moment-parseformat,MIT,Apache-2.0,9
NPM/haxe-continuation,https://github.com/Atry/haxe-continuation,MIT,BSD-3-Clause,9
NPM/accel-mma84,https://github.com/tessel/accel-mma84,MIT,Apache-2.0,9
NPM/vbb,https://github.com/derhuerst/vbb-hafas,MIT,ISC,9
NPM/omniscience-utilities,https://github.com/OffByNone/Omniscience-Utilities,MIT,GPL-3.0,9
NPM/image-capture,https://github.com/GoogleChrome/imagecapture-polyfill,MIT,Apache-2.0,9
NPM/fet-cli,https://github.com/angrytoro/fetool,MIT,Apache-2.0,9
NPM/hain-plugin-google,https://github.com/leonardosnt/hain-plugin-google,MIT,GPL-2.0,9
NPM/simple-vertec-api,https://github.com/dimitri-koenig/simple-vertec-api,MIT,Apache-2.0,9
NPM/css-cursors,https://github.com/mrmrs/css-cursors,MIT,ISC,9
NPM/nicecss,https://github.com/sosoviak/nicecss,MIT,Apache-2.0,9
NPM/css-flex-align-self,https://github.com/mrmrs/css-flex-align-self,MIT,ISC,9
NPM/pimatic-fritz,https://github.com/andig/pimatic-fritz,MIT,GPL-2.0,9
NPM/golems,https://github.com/Rezmason/Golems,MIT,LGPL-3.0,9
NPM/json-stream-haxe,https://github.com/qifun/json-stream,MIT,Apache-2.0,9
NPM/springbokjs-errors,https://github.com/christophehurpeaudeprecated/alouette,MIT,ISC,9
NPM/autograph-cli,https://github.com/burtonsamograd/autograph,MIT,BSD-3-Clause,9
NPM/@talend/icons,https://github.com/Talend/ui,MIT,Apache-2.0,9
NPM/css-transition-duration,https://github.com/mrmrs/css-transition-duration,MIT,ISC,9
NPM/angular2-tryton,https://github.com/SergiCarol/angular-tryton,MIT,BSD-3-Clause,9
NPM/bespoke-server,https://github.com/bespoken/bst,MIT,Apache-2.0,9
NPM/css-type-scale,https://github.com/mrmrs/css-type-scale,MIT,ISC,9
NPM/css-word-spacing,https://github.com/mrmrs/css-word-spacing,MIT,ISC,9
NPM/css-z-index,https://github.com/mrmrs/css-z-index,MIT,ISC,9
NPM/css-letter-spacing,https://github.com/mrmrs/css-letter-spacing,MIT,ISC,9
NPM/watchman-router,https://github.com/iwillwen/watchman.js,MIT,BSD-3-Clause,9
NPM/textspark,https://github.com/msiebuhr/node-textspark,MIT,BSD-3-Clause,9
NPM/react-native-jelly-side-menu,https://github.com/VansonLeung/react-native-jelly-side-menu,MIT,BSD-2-Clause,9
NPM/openseadragonselection,https://github.com/picturae/openseadragonselection,MIT,Apache-2.0,9
NPM/enb-bemhtml,https://github.com/enb/enb-xjst,MIT,MPL-2.0,9
NPM/@typeless/object-assign,https://github.com/wikiwi/typeless,MIT,Apache-2.0,9
NPM/homebridge-smartthings-routine-triggers,https://github.com/ajvwhite/homebridge-smartthings-routine-triggers,MIT,GPL-3.0,9
NPM/css-queries,https://github.com/mrmrs/css-queries,MIT,ISC,9
NPM/exdent,https://github.com/Boldewyn/jQuery.exdent,"MIT,GPL-2.0+",GPL-3.0,9
NPM/babel-preset-dev-toolkit,https://github.com/stoikerty/dev-toolkit,MIT,ISC,9
NPM/spcrud,https://github.com/spjeff/spcrud,MIT,GPL-2.0,9
NPM/esnext-generation,https://github.com/jesstelford/esnext-generation,MIT,ISC,9
NPM/dpm2,https://github.com/scienceai/dcat,MIT,Apache-2.0,9
NPM/css-overflow,https://github.com/mrmrs/css-overflow,MIT,ISC,9
NPM/css-text-overflow,https://github.com/mrmrs/css-text-overflow,MIT,ISC,9
NPM/babel-runner,https://github.com/stoikerty/dev-toolkit,MIT,ISC,9
NPM/css-utilities,https://github.com/mrmrs/css-utilities,MIT,ISC,9
NPM/phantom-cluster,https://github.com/dailymuse/phantom-cluster,MIT,BSD-3-Clause,9
NPM/teasim-sample-web,https://github.com/teasim/teasim,MIT,BSD-3-Clause,9
NPM/teasim-sample-cli,https://github.com/teasim/teasim,MIT,BSD-3-Clause,9
NPM/teasim-normalize,https://github.com/teasim/teasim,MIT,BSD-3-Clause,9
NPM/css-skins,https://github.com/mrmrs/css-skins,MIT,ISC,9
NPM/d3-plugins-sankey-fixed,https://github.com/packetloop/d3-plugins-sankey,MIT,BSD-3-Clause,9
NPM/lt-ie-9,https://github.com/shinnn/lt-ie-9,"MIT,GPL-2.0",GPL-2.0,9
NPM/teasim-middlewares,https://github.com/teasim/teasim,MIT,BSD-3-Clause,9
NPM/jquery-mdstrap,https://github.com/corneliucirlan/jquery-mdstrap,MIT,GPL-3.0,9
NPM/universal-compiler,https://github.com/steelbrain/Universal-Compiler,MIT,GPL-3.0,9
NPM/functs,https://github.com/robojones/functs,MIT,GPL-3.0,9
NPM/bespoke-tools,https://github.com/bespoken/bst,MIT,Apache-2.0,9
NPM/number-smusher,https://github.com/Sembiance/number-smusher,MIT,Unlicense,9
NPM/mesosphere-ui-components,https://github.com/mesosphere/reactjs-components,MIT,Apache-2.0,9
NPM/selectpage,https://github.com/TerryZ/SelectPage,MIT,Apache-2.0,9
NPM/redux-mixpanel-middleware,https://github.com/danii1/redux-mixpanel,MIT,ISC,9
NPM/cozy-emails,https://github.com/cozy/cozy-emails,MIT,AGPL-3.0,9
NPM/useragent-wtf,https://github.com/dominictarr/useragent-wtf,MIT,GPL-3.0+,9
NPM/angular-ui-commons,https://github.com/nexkap/angular-ui-commons,MIT,Apache-2.0,9
NPM/tracker-js,https://github.com/Starchup/tracker-js,MIT,GPL-2.0,9
NPM/llama-rlsr,https://github.com/HopefulLlama/llama-rlsr,MIT,GPL-2.0,9
NPM/lrm-valhalla,https://github.com/mapzen/lrm-mapzen,MIT,ISC,9
NPM/gs-weblang-core,https://github.com/gobstones/gs-weblang-core,MIT,GPL-3.0,9
NPM/jasmine-species,https://github.com/rudylattae/jasmine-species,MIT,BSD-3-Clause,9
NPM/craftml,https://github.com/sikuli/craftml,MIT,BSD-3-Clause,9
NPM/@mcro/gloss,https://github.com/motion/gloss,MIT,MPL-2.0,9
NPM/localsocket,https://github.com/falsandtru/clientchannel,MIT,Apache-2.0,9
NPM/slug-generator,https://github.com/emerald-code/slug-generator,MIT,GPL-3.0,9
NPM/vuex-queries,https://github.com/whtsky/vuex-queries,MIT,BSD-3-Clause,9
NPM/grunt-contrib-translate,https://github.com/tinganho/l10ns,MIT,Apache-2.0,9
NPM/pantarei,https://github.com/pantareijs/pantarei,MIT,ISC,9
NPM/leaflet-tilejson,https://github.com/kartena/leaflet-tilejson,MIT,BSD-2-Clause,9
NPM/hacker-news-api,https://github.com/fraction/node-hacker-news-api,MIT,ISC,9
NPM/testarmada-magellan-admiral2-plugin,https://github.com/TestArmada/magellan-admiral2-plugin,MIT,Apache-2.0,9
NPM/yog-view,https://github.com/fex-team/yog-view,MIT,BSD-3-Clause,9
NPM/cloudcv-bootstrap,https://github.com/CloudCV/cloudcv-bootstrap,MIT,BSD-3-Clause,9
NPM/spm-metrics-js,https://github.com/sematext/spm-metrics-js,MIT,Apache-2.0,9
NPM/pivot-crossfilter,https://github.com/petermoresi/pivot-crossfilter,MIT,Apache-2.0,9
NPM/daikon,https://github.com/rii-mango/Daikon,MIT,BSD-3-Clause,9
NPM/cnp-scss-snippets,https://github.com/Clark-Nikdel-Powell/SCSS-Snippets,MIT,GPL-2.0,9
NPM/iced-logger,https://github.com/maxtaco/iced-logger,MIT,BSD-3-Clause,9
NPM/hapi-couchdb-account-api,https://github.com/hoodiehq/hoodie-account-server,MIT,Apache-2.0,9
NPM/cycle-dev-utils,https://github.com/cyclejs-community/create-cycle-app,MIT,ISC,9
NPM/css-paged-media,https://github.com/mrmrs/css-paged-media,MIT,ISC,9
NPM/hn-webpack,https://github.com/Catalant/gulp-build,MIT,LGPL-3.0,9
NPM/microservicebus.core,https://github.com/microServiceBus/microservicebus.core,MIT,Apache-2.0,9
NPM/uupaa.h264.js,https://github.com/uupaa/H264.js,MIT,Apache-2.0,9
NPM/videojs-framebyframe,https://github.com/erasche/videojs-framebyframe,MIT,GPL-3.0,9
NPM/@hoodie/server-account-node-sessions,https://github.com/hoodiehq/hoodie-account-server,MIT,Apache-2.0,9
NPM/tangram.cartodb,https://github.com/CartoDB/tangram.cartodb,MIT,BSD-3-Clause,9
NPM/troll-opt,https://github.com/relistan/troll-opt,MIT,BSD-2-Clause,9
NPM/p4-oo,https://github.com/gcochard/p4-oo,MIT,ISC,9
NPM/haxe-travix,https://github.com/back2dos/travix,MIT,Unlicense,9
